S.D.,Counts,seed,tournament_type
3,0,16,pareto_mdr_max
0.5,273,256,pareto_mdr_max
0.6,272,256,pareto_mdr_max
0.7,268,256,pareto_mdr_max
0.8,260,256,pareto_mdr_max
0.9,234,256,pareto_mdr_max
1,230,256,pareto_mdr_max
1.1,244,256,pareto_mdr_max
1.2,196,256,pareto_mdr_max
1.3,164,256,pareto_mdr_max
1.4,142,256,pareto_mdr_max
1.5,110,256,pareto_mdr_max
1.6,93,256,pareto_mdr_max
1.7,70,256,pareto_mdr_max
1.8,74,256,pareto_mdr_max
1.9,46,256,pareto_mdr_max
2,34,256,pareto_mdr_max
2.1,28,256,pareto_mdr_max
2.2,15,256,pareto_mdr_max
2.3,15,256,pareto_mdr_max
2.4,6,256,pareto_mdr_max
2.5,10,256,pareto_mdr_max
2.6,4,256,pareto_mdr_max
2.7,2,256,pareto_mdr_max
2.8,3,256,pareto_mdr_max
2.9,1,256,pareto_mdr_max
3,1,256,pareto_mdr_max
0.5,231,2,pareto_mdr_max
0.6,234,2,pareto_mdr_max
0.7,229,2,pareto_mdr_max
0.8,181,2,pareto_mdr_max
0.9,179,2,pareto_mdr_max
1,176,2,pareto_mdr_max
1.1,144,2,pareto_mdr_max
1.2,149,2,pareto_mdr_max
1.3,151,2,pareto_mdr_max
1.4,133,2,pareto_mdr_max
1.5,110,2,pareto_mdr_max
1.6,107,2,pareto_mdr_max
1.7,79,2,pareto_mdr_max
1.8,64,2,pareto_mdr_max
1.9,44,2,pareto_mdr_max
2,21,2,pareto_mdr_max
2.1,23,2,pareto_mdr_max
2.2,17,2,pareto_mdr_max
2.3,10,2,pareto_mdr_max
2.4,8,2,pareto_mdr_max
2.5,2,2,pareto_mdr_max
2.6,2,2,pareto_mdr_max
2.7,1,2,pareto_mdr_max
2.8,0,2,pareto_mdr_max
2.9,0,2,pareto_mdr_max
3,0,2,pareto_mdr_max
0.5,284,32,pareto_mdr_max
0.6,266,32,pareto_mdr_max
0.7,251,32,pareto_mdr_max
0.8,209,32,pareto_mdr_max
0.9,205,32,pareto_mdr_max
1,186,32,pareto_mdr_max
1.1,171,32,pareto_mdr_max
1.2,155,32,pareto_mdr_max
1.3,141,32,pareto_mdr_max
1.4,116,32,pareto_mdr_max
1.5,92,32,pareto_mdr_max
1.6,82,32,pareto_mdr_max
1.7,75,32,pareto_mdr_max
1.8,58,32,pareto_mdr_max
1.9,55,32,pareto_mdr_max
2,34,32,pareto_mdr_max
2.1,35,32,pareto_mdr_max
2.2,28,32,pareto_mdr_max
2.3,22,32,pareto_mdr_max
2.4,13,32,pareto_mdr_max
2.5,9,32,pareto_mdr_max
2.6,4,32,pareto_mdr_max
2.7,3,32,pareto_mdr_max
2.8,4,32,pareto_mdr_max
2.9,0,32,pareto_mdr_max
3,0,32,pareto_mdr_max
0.5,239,4,pareto_mdr_max
0.6,244,4,pareto_mdr_max
0.7,218,4,pareto_mdr_max
0.8,226,4,pareto_mdr_max
0.9,211,4,pareto_mdr_max
1,204,4,pareto_mdr_max
1.1,207,4,pareto_mdr_max
1.2,218,4,pareto_mdr_max
1.3,161,4,pareto_mdr_max
1.4,137,4,pareto_mdr_max
1.5,102,4,pareto_mdr_max
1.6,81,4,pareto_mdr_max
1.7,71,4,pareto_mdr_max
1.8,41,4,pareto_mdr_max
1.9,32,4,pareto_mdr_max
2,32,4,pareto_mdr_max
2.1,21,4,pareto_mdr_max
2.2,12,4,pareto_mdr_max
2.3,14,4,pareto_mdr_max
2.4,7,4,pareto_mdr_max
2.5,3,4,pareto_mdr_max
2.6,3,4,pareto_mdr_max
2.7,1,4,pareto_mdr_max
2.8,0,4,pareto_mdr_max
2.9,0,4,pareto_mdr_max
3,0,4,pareto_mdr_max
0.5,254,512,pareto_mdr_max
0.6,242,512,pareto_mdr_max
0.7,234,512,pareto_mdr_max
0.8,200,512,pareto_mdr_max
0.9,186,512,pareto_mdr_max
1,164,512,pareto_mdr_max
1.1,157,512,pareto_mdr_max
1.2,137,512,pareto_mdr_max
1.3,117,512,pareto_mdr_max
1.4,103,512,pareto_mdr_max
1.5,98,512,pareto_mdr_max
1.6,87,512,pareto_mdr_max
1.7,69,512,pareto_mdr_max
1.8,50,512,pareto_mdr_max
1.9,50,512,pareto_mdr_max
2,29,512,pareto_mdr_max
2.1,23,512,pareto_mdr_max
2.2,13,512,pareto_mdr_max
2.3,11,512,pareto_mdr_max
2.4,5,512,pareto_mdr_max
2.5,4,512,pareto_mdr_max
2.6,2,512,pareto_mdr_max
2.7,6,512,pareto_mdr_max
2.8,0,512,pareto_mdr_max
2.9,0,512,pareto_mdr_max
3,0,512,pareto_mdr_max
0.5,257,64,pareto_mdr_max
0.6,239,64,pareto_mdr_max
0.7,246,64,pareto_mdr_max
0.8,241,64,pareto_mdr_max
0.9,220,64,pareto_mdr_max
1,212,64,pareto_mdr_max
1.1,204,64,pareto_mdr_max
1.2,165,64,pareto_mdr_max
1.3,164,64,pareto_mdr_max
1.4,136,64,pareto_mdr_max
1.5,126,64,pareto_mdr_max
1.6,94,64,pareto_mdr_max
1.7,61,64,pareto_mdr_max
1.8,43,64,pareto_mdr_max
1.9,35,64,pareto_mdr_max
2,29,64,pareto_mdr_max
2.1,26,64,pareto_mdr_max
2.2,23,64,pareto_mdr_max
2.3,15,64,pareto_mdr_max
2.4,14,64,pareto_mdr_max
2.5,6,64,pareto_mdr_max
2.6,3,64,pareto_mdr_max
2.7,2,64,pareto_mdr_max
2.8,0,64,pareto_mdr_max
2.9,0,64,pareto_mdr_max
3,0,64,pareto_mdr_max
0.5,243,8,pareto_mdr_max
0.6,232,8,pareto_mdr_max
0.7,242,8,pareto_mdr_max
0.8,216,8,pareto_mdr_max
0.9,204,8,pareto_mdr_max
1,204,8,pareto_mdr_max
1.1,195,8,pareto_mdr_max
1.2,173,8,pareto_mdr_max
1.3,158,8,pareto_mdr_max
1.4,135,8,pareto_mdr_max
1.5,108,8,pareto_mdr_max
1.6,100,8,pareto_mdr_max
1.7,88,8,pareto_mdr_max
1.8,66,8,pareto_mdr_max
1.9,45,8,pareto_mdr_max
2,43,8,pareto_mdr_max
2.1,22,8,pareto_mdr_max
2.2,12,8,pareto_mdr_max
2.3,9,8,pareto_mdr_max
2.4,2,8,pareto_mdr_max
2.5,0,8,pareto_mdr_max
2.6,0,8,pareto_mdr_max
2.7,0,8,pareto_mdr_max
2.8,0,8,pareto_mdr_max
2.9,0,8,pareto_mdr_max
3,0,8,pareto_mdr_max
